pmt_id,pmt_x,pmt_y,pmt_z
3187,-8622.441,-12135.978,12124.832
3188,-8188.774,-12432.716,12124.832
3189,-7744.904,-12713.965,12124.832
3190,-7291.385,-12979.374,12124.832
3191,-6828.7817,-13228.612,12124.832
3192,-6357.671,-13461.369,12124.832
3193,-5878.6387,-13677.355,12124.832
3194,-5392.2827,-13876.301,12124.832
3195,-4899.209,-14057.959,12124.832
3196,-4400.031,-14222.102,12124.832
3197,-3895.3713,-14368.525,12124.832
3198,-3385.8584,-14497.049,12124.832
3199,-2872.1272,-14607.51,12124.832
3200,-2354.8176,-14699.771,12124.832
3201,-1834.5742,-14773.72,12124.832
3202,-1312.0452,-14829.261,12124.832
3203,-787.88153,-14866.327,12124.832
3204,-262.7363,-14884.872,12124.832
3205,262.7363,-14884.872,12124.832
3206,787.88153,-14866.327,12124.832
3207,1312.0452,-14829.261,12124.832
3208,1834.5742,-14773.72,12124.832
3209,2354.8176,-14699.771,12124.832
3210,2872.1272,-14607.51,12124.832
3211,3385.8584,-14497.049,12124.832
3212,3895.3713,-14368.525,12124.832
3213,4400.031,-14222.102,12124.832
3214,4899.209,-14057.959,12124.832
3215,5392.2827,-13876.301,12124.832
3216,5878.6387,-13677.355,12124.832
3217,6357.671,-13461.369,12124.832
3218,6828.7817,-13228.612,12124.832
3219,7291.385,-12979.374,12124.832
3220,7744.904,-12713.965,12124.832
3221,8188.774,-12432.716,12124.832
3222,8622.441,-12135.978,12124.832
3223,9045.366,-11824.119,12124.832
3224,9457.022,-11497.529,12124.832
3225,9856.8955,-11156.614,12124.832
3226,10244.489,-10801.801,12124.832
3227,10619.318,-10433.528,12124.832
3228,10980.918,-10052.258,12124.832
3229,11328.836,-9658.463,12124.832
3230,11662.641,-9252.636,12124.832
3231,11981.914,-8835.28,12124.832
3232,12286.261,-8406.917,12124.832
3233,12575.299,-7968.0796,12124.832
3234,12848.671,-7519.3154,12124.832
3235,13106.034,-7061.183,12124.832
3236,13347.07,-6594.2534,12124.832
3237,13571.477,-6119.108,12124.832
3238,13778.975,-5636.339,12124.832
3239,13969.306,-5146.5474,12124.832
3240,14142.232,-4650.344,12124.832
3241,14297.54,-4148.347,12124.832
3242,14435.035,-3641.182,12124.832
3243,14554.546,-3129.4802,12124.832
3244,14655.923,-2613.8794,12124.832
3245,14739.041,-2095.0222,12124.832
3246,14803.796,-1573.5548,12124.832
3247,14850.107,-1050.127,12124.832
3248,14877.917,-525.39075,12124.832
3249,15166.3545,267.7048,11770.728
3250,15147.459,802.7809,11770.728
3251,15109.691,1336.8568,11770.728
3252,15053.1,1869.2672,11770.728
3253,14977.753,2399.3486,11770.728
3254,14883.746,2926.441,11770.728
3255,14771.196,3449.887,11770.728
3256,14640.243,3969.0352,11770.728
3257,14491.051,4483.2383,11770.728
3258,14323.804,4991.856,11770.728
3259,14138.711,5494.2544,11770.728
3260,13936.003,5989.8076,11770.728
3261,13715.933,6477.898,11770.728
3262,13478.773,6957.918,11770.728
3263,13224.822,7429.2695,11770.728
3264,12954.395,7891.3647,11770.728
3265,12667.826,8343.629,11770.728
3266,12365.477,8785.497,11770.728
3267,12047.721,9216.42,11770.728
3268,11714.954,9635.86,11770.728
3269,11367.593,10043.296,11770.728
3270,11006.069,10438.219,11770.728
3271,10630.833,10820.137,11770.728
3272,10242.353,11188.574,11770.728
3273,9841.111,11543.071,11770.728
3274,9427.608,11883.188,11770.728
3275,9002.36,12208.5,11770.728
3276,8565.896,12518.602,11770.728
3277,8118.761,12813.105,11770.728
3278,7661.5103,13091.647,11770.728
3279,7194.7144,13353.878,11770.728
3280,6718.9546,13599.471,11770.728
3281,6234.8237,13828.121,11770.728
3282,5742.9253,14039.543,11770.728
3283,5243.8716,14233.474,11770.728
3284,4738.285,14409.671,11770.728
3285,4226.795,14567.916,11770.728
3286,3710.0388,14708.011,11770.728
3287,3188.6606,14829.781,11770.728
3288,2663.3096,14933.075,11770.728
3289,2134.6404,15017.766,11770.728
3290,1603.3116,15083.745,11770.728
3291,1069.9855,15130.932,11770.728
3292,535.32623,15159.268,11770.728
3293,9.28816e-13,15168.717,11770.728
3294,-535.32623,15159.268,11770.728
3295,-1069.9855,15130.932,11770.728
3296,-1603.3116,15083.745,11770.728
3297,-2134.6404,15017.766,11770.728
3298,-2663.3096,14933.075,11770.728
3299,-3188.6606,14829.781,11770.728
3300,-3710.0388,14708.011,11770.728
3301,-4226.795,14567.916,11770.728
3302,-4738.285,14409.671,11770.728
3303,-5243.8716,14233.474,11770.728
3304,-5742.9253,14039.543,11770.728
3305,-6234.8237,13828.121,11770.728
3306,-6718.9546,13599.471,11770.728
3307,-7194.7144,13353.878,11770.728
3308,-7661.5103,13091.647,11770.728
3309,-8118.761,12813.105,11770.728
3310,-8565.896,12518.602,11770.728
3311,-9002.36,12208.5,11770.728
3312,-9427.608,11883.188,11770.728
3313,-9841.111,11543.071,11770.728
3314,-10242.353,11188.574,11770.728
3315,-10630.833,10820.137,11770.728
3316,-11006.069,10438.219,11770.728
3317,-11367.593,10043.296,11770.728
3318,-11714.954,9635.86,11770.728
3319,-12047.721,9216.42,11770.728
3320,-12365.477,8785.497,11770.728
3321,-12667.826,8343.629,11770.728
3322,-12954.395,7891.3647,11770.728
3323,-13224.822,7429.2695,11770.728
3324,-13478.773,6957.918,11770.728
3325,-13715.933,6477.898,11770.728
3326,-13936.003,5989.8076,11770.728
3327,-14138.711,5494.2544,11770.728
3328,-14323.804,4991.856,11770.728
3329,-14491.051,4483.2383,11770.728
3330,-14640.243,3969.0352,11770.728
3331,-14771.196,3449.887,11770.728
3332,-14883.746,2926.441,11770.728
3333,-14977.753,2399.3486,11770.728
3334,-15053.1,1869.2672,11770.728
3335,-15109.691,1336.8568,11770.728
3336,-15147.459,802.7809,11770.728
3337,-15166.3545,267.7048,11770.728
3338,-15166.3545,-267.7048,11770.728
3339,-15147.459,-802.7809,11770.728
3340,-15109.691,-1336.8568,11770.728
3341,-15053.1,-1869.2672,11770.728
3342,-14977.753,-2399.3486,11770.728
3343,-14883.746,-2926.441,11770.728
3344,-14771.196,-3449.887,11770.728
3345,-14640.243,-3969.0352,11770.728
3346,-14491.051,-4483.2383,11770.728
3347,-14323.804,-4991.856,11770.728
3348,-14138.711,-5494.2544,11770.728
3349,-13936.003,-5989.8076,11770.728
3350,-13715.933,-6477.898,11770.728
3351,-13478.773,-6957.918,11770.728
3352,-13224.822,-7429.2695,11770.728
3353,-12954.395,-7891.3647,11770.728
3354,-12667.826,-8343.629,11770.728
3355,-12365.477,-8785.497,11770.728
3356,-12047.721,-9216.42,11770.728
3357,-11714.954,-9635.86,11770.728
3358,-11367.593,-10043.296,11770.728
3359,-11006.069,-10438.219,11770.728
3360,-10630.833,-10820.137,11770.728
3361,-10242.353,-11188.574,11770.728
3362,-9841.111,-11543.071,11770.728
3363,-9427.608,-11883.188,11770.728
3364,-9002.36,-12208.5,11770.728
3365,-8565.896,-12518.602,11770.728
3366,-8118.761,-12813.105,11770.728
3367,-7661.5103,-13091.647,11770.728
3368,-7194.7144,-13353.878,11770.728
3369,-6718.9546,-13599.471,11770.728
3370,-6234.8237,-13828.121,11770.728
3371,-5742.9253,-14039.543,11770.728
3372,-5243.8716,-14233.474,11770.728
3373,-4738.285,-14409.671,11770.728
3374,-4226.795,-14567.916,11770.728
3375,-3710.0388,-14708.011,11770.728
3376,-3188.6606,-14829.781,11770.728
3377,-2663.3096,-14933.075,11770.728
3378,-2134.6404,-15017.766,11770.728
3379,-1603.3116,-15083.745,11770.728
3380,-1069.9855,-15130.932,11770.728
3381,-535.32623,-15159.268,11770.728
3382,-2.7864482e-12,-15168.717,11770.728
3383,535.32623,-15159.268,11770.728
3384,1069.9855,-15130.932,11770.728
3385,1603.3116,-15083.745,11770.728
3386,2134.6404,-15017.766,11770.728
3387,2663.3096,-14933.075,11770.728
3388,3188.6606,-14829.781,11770.728
3389,3710.0388,-14708.011,11770.728
3390,4226.795,-14567.916,11770.728
3391,4738.285,-14409.671,11770.728
3392,5243.8716,-14233.474,11770.728
3393,5742.9253,-14039.543,11770.728
3394,6234.8237,-13828.121,11770.728
3395,6718.9546,-13599.471,11770.728
3396,7194.7144,-13353.878,11770.728
3397,7661.5103,-13091.647,11770.728
3398,8118.761,-12813.105,11770.728
3399,8565.896,-12518.602,11770.728
3400,9002.36,-12208.5,11770.728
3401,9427.608,-11883.188,11770.728
3402,9841.111,-11543.071,11770.728
3403,10242.353,-11188.574,11770.728
3404,10630.833,-10820.137,11770.728
3405,11006.069,-10438.219,11770.728
3406,11367.593,-10043.296,11770.728
3407,11714.954,-9635.86,11770.728
3408,12047.721,-9216.42,11770.728
3409,12365.477,-8785.497,11770.728
3410,12667.826,-8343.629,11770.728
3411,12954.395,-7891.3647,11770.728
3412,13224.822,-7429.2695,11770.728
3413,13478.773,-6957.918,11770.728
3414,13715.933,-6477.898,11770.728
3415,13936.003,-5989.8076,11770.728
3416,14138.711,-5494.2544,11770.728
3417,14323.804,-4991.856,11770.728
3418,14491.051,-4483.2383,11770.728
3419,14640.243,-3969.0352,11770.728
3420,14771.196,-3449.887,11770.728
3421,14883.746,-2926.441,11770.728
3422,14977.753,-2399.3486,11770.728
3423,15053.1,-1869.2672,11770.728
3424,15109.691,-1336.8568,11770.728
3425,15147.459,-802.7809,11770.728
3426,15166.3545,-267.7048,11770.728
3427,15440.229,0.0,11412.245
3428,15430.61,544.90826,11412.245
3429,15401.768,1089.1377,11412.245
3430,15353.735,1632.0101,11412.245
3431,15286.575,2172.8494,11412.245
3432,15200.37,2710.9814,11412.245
3433,15095.227,3245.7358,11412.245
3434,14971.276,3776.4465,11412.245
3435,14828.674,4302.452,11412.245
3436,14667.597,4823.0977,11412.245
3437,14488.245,5337.7344,11412.245
3438,14290.844,5845.7207,11412.245
3439,14075.638,6346.424,11412.245
3440,13842.895,6839.22,11412.245
3441,13592.905,7323.496,11412.245
3442,13325.98,7798.6475,11412.245
3443,13042.454,8264.083,11412.245
3444,12742.678,8719.222,11412.245
3445,12427.025,9163.498,11412.245
3446,12095.891,9596.357,11412.245
3447,11749.687,10017.262,11412.245
3448,11388.844,10425.685,11412.245
3449,11013.812,10821.119,11412.245
3450,10625.057,11203.072,11412.245
3451,10223.065,11571.067,11412.245
3452,9808.337,11924.6455,11412.245
3453,9381.389,12263.368,11412.245
3454,8942.753,12586.812,11412.245
3455,8492.975,12894.574,11412.245
3456,8032.616,13186.2705,11412.245
3457,7562.2495,13461.539,11412.245
3458,7082.461,13720.036,11412.245
3459,6593.849,13961.44,11412.245
3460,6097.022,14185.45,11412.245
3461,5592.5986,14391.786,11412.245
3462,5081.2075,14580.191,11412.245
3463,4563.486,14750.433,11412.245
3464,4040.0786,14902.296,11412.245
3465,3511.6382,15035.593,11412.245
3466,2978.8225,15150.157,11412.245
3467,2442.2957,15245.847,11412.245
3468,1902.7261,15322.542,11412.245
3469,1360.7858,15380.147,11412.245
3470,817.1502,15418.59,11412.245
3471,272.49658,15437.824,11412.245
3472,-272.49658,15437.824,11412.245
3473,-817.1502,15418.59,11412.245
3474,-1360.7858,15380.147,11412.245
3475,-1902.7261,15322.542,11412.245
3476,-2442.2957,15245.847,11412.245
3477,-2978.8225,15150.157,11412.245
3478,-3511.6382,15035.593,11412.245
3479,-4040.0786,14902.296,11412.245
3480,-4563.486,14750.433,11412.245
3481,-5081.2075,14580.191,11412.245
3482,-5592.5986,14391.786,11412.245
3483,-6097.022,14185.45,11412.245
3484,-6593.849,13961.44,11412.245
3485,-7082.461,13720.036,11412.245
3486,-7562.2495,13461.539,11412.245
3487,-8032.616,13186.2705,11412.245
3488,-8492.975,12894.574,11412.245
3489,-8942.753,12586.812,11412.245
3490,-9381.389,12263.368,11412.245
3491,-9808.337,11924.6455,11412.245
3492,-10223.065,11571.067,11412.245
3493,-10625.057,11203.072,11412.245
3494,-11013.812,10821.119,11412.245
3495,-11388.844,10425.685,11412.245
3496,-11749.687,10017.262,11412.245
3497,-12095.891,9596.357,11412.245
3498,-12427.025,9163.498,11412.245
3499,-12742.678,8719.222,11412.245
3500,-13042.454,8264.083,11412.245
3501,-13325.98,7798.6475,11412.245
3502,-13592.905,7323.496,11412.245
3503,-13842.895,6839.22,11412.245
3504,-14075.638,6346.424,11412.245
3505,-14290.844,5845.7207,11412.245
3506,-14488.245,5337.7344,11412.245
3507,-14667.597,4823.0977,11412.245
3508,-14828.674,4302.452,11412.245
3509,-14971.276,3776.4465,11412.245
3510,-15095.227,3245.7358,11412.245
3511,-15200.37,2710.9814,11412.245
3512,-15286.575,2172.8494,11412.245
3513,-15353.735,1632.0101,11412.245
3514,-15401.768,1089.1377,11412.245
3515,-15430.61,544.90826,11412.245
3516,-15440.229,1.8908826e-12,11412.245
3517,-15430.61,-544.90826,11412.245
3518,-15401.768,-1089.1377,11412.245
3519,-15353.735,-1632.0101,11412.245
3520,-15286.575,-2172.8494,11412.245
3521,-15200.37,-2710.9814,11412.245
3522,-15095.227,-3245.7358,11412.245
3523,-14971.276,-3776.4465,11412.245
3524,-14828.674,-4302.452,11412.245
3525,-14667.597,-4823.0977,11412.245
3526,-14488.245,-5337.7344,11412.245
3527,-14290.844,-5845.7207,11412.245
3528,-14075.638,-6346.424,11412.245
3529,-13842.895,-6839.22,11412.245
3530,-13592.905,-7323.496,11412.245
3531,-13325.98,-7798.6475,11412.245
3532,-13042.454,-8264.083,11412.245
3533,-12742.678,-8719.222,11412.245
3534,-12427.025,-9163.498,11412.245
3535,-12095.891,-9596.357,11412.245
3536,-11749.687,-10017.262,11412.245
3537,-11388.844,-10425.685,11412.245
3538,-11013.812,-10821.119,11412.245
3539,-10625.057,-11203.072,11412.245
3540,-10223.065,-11571.067,11412.245
3541,-9808.337,-11924.6455,11412.245
3542,-9381.389,-12263.368,11412.245
3543,-8942.753,-12586.812,11412.245
3544,-8492.975,-12894.574,11412.245
3545,-8032.616,-13186.2705,11412.245
3546,-7562.2495,-13461.539,11412.245
3547,-7082.461,-13720.036,11412.245
3548,-6593.849,-13961.44,11412.245
3549,-6097.022,-14185.45,11412.245
3550,-5592.5986,-14391.786,11412.245
3551,-5081.2075,-14580.191,11412.245
3552,-4563.486,-14750.433,11412.245
3553,-4040.0786,-14902.296,11412.245
3554,-3511.6382,-15035.593,11412.245
3555,-2978.8225,-15150.157,11412.245
3556,-2442.2957,-15245.847,11412.245
3557,-1902.7261,-15322.542,11412.245
3558,-1360.7858,-15380.147,11412.245
3559,-817.1502,-15418.59,11412.245
3560,-272.49658,-15437.824,11412.245
3561,272.49658,-15437.824,11412.245
3562,817.1502,-15418.59,11412.245
3563,1360.7858,-15380.147,11412.245
3564,1902.7261,-15322.542,11412.245
3565,2442.2957,-15245.847,11412.245
3566,2978.8225,-15150.157,11412.245
3567,3511.6382,-15035.593,11412.245
3568,4040.0786,-14902.296,11412.245
3569,4563.486,-14750.433,11412.245
3570,5081.2075,-14580.191,11412.245
3571,5592.5986,-14391.786,11412.245
3572,6097.022,-14185.45,11412.245
3573,6593.849,-13961.44,11412.245
3574,7082.461,-13720.036,11412.245
3575,7562.2495,-13461.539,11412.245
3576,8032.616,-13186.2705,11412.245
3577,8492.975,-12894.574,11412.245
3578,8942.753,-12586.812,11412.245
3579,9381.389,-12263.368,11412.245
3580,9808.337,-11924.6455,11412.245
3581,10223.065,-11571.067,11412.245
3582,10625.057,-11203.072,11412.245
3583,11013.812,-10821.119,11412.245
3584,11388.844,-10425.685,11412.245
3585,11749.687,-10017.262,11412.245
3586,12095.891,-9596.357,11412.245
3587,12427.025,-9163.498,11412.245
3588,12742.678,-8719.222,11412.245
3589,13042.454,-8264.083,11412.245
3590,13325.98,-7798.6475,11412.245
3591,13592.905,-7323.496,11412.245
3592,13842.895,-6839.22,11412.245
3593,14075.638,-6346.424,11412.245
3594,14290.844,-5845.7207,11412.245
3595,14488.245,-5337.7344,11412.245
3596,14667.597,-4823.0977,11412.245
3597,14828.674,-4302.452,11412.245
3598,14971.276,-3776.4465,11412.245
3599,15095.227,-3245.7358,11412.245
3600,15200.37,-2710.9814,11412.245
3601,15286.575,-2172.8494,11412.245
3602,15353.735,-1632.0101,11412.245
3603,15401.768,-1089.1377,11412.245
3604,15430.61,-544.90826,11412.245
3605,15699.282,277.11163,11049.694
3606,15679.723,830.9897,11049.694
3607,15640.629,1383.8324,11049.694
3608,15582.048,1934.951,11049.694
3609,15504.054,2483.659,11049.694
3610,15406.744,3029.2725,11049.694
3611,15290.239,3571.112,11049.694
3612,15154.685,4108.5024,11049.694
3613,15000.249,4640.774,11049.694
3614,14827.125,5167.2637,11049.694
3615,14635.528,5687.316,11049.694
3616,14425.697,6200.282,11049.694
3617,14197.895,6705.524,11049.694
3618,13952.402,7202.411,11049.694
3619,13689.527,7690.325,11049.694
3620,13409.597,8168.658,11049.694
3621,13112.959,8636.813,11049.694
3622,12799.984,9094.209,11049.694
3623,12471.063,9540.274,11049.694
3624,12126.6045,9974.453,11049.694
3625,11767.037,10396.205,11049.694
3626,11392.81,10805.005,11049.694
3627,11004.389,11200.344,11049.694
3628,10602.257,11581.728,11049.694
3629,10186.916,11948.682,11049.694
3630,9758.884,12300.75,11049.694
3631,9318.693,12637.492,11049.694
3632,8866.893,12958.49,11049.694
3633,8404.045,13263.344,11049.694
3634,7930.727,13551.672,11049.694
3635,7447.5283,13823.117,11049.694
3636,6955.051,14077.341,11049.694
3637,6453.908,14314.025,11049.694
3638,5944.725,14532.876,11049.694
3639,5428.1353,14733.621,11049.694
3640,4904.7827,14916.01,11049.694
3641,4375.32,15079.815,11049.694
3642,3840.4053,15224.833,11049.694
3643,3300.7063,15350.883,11049.694
3644,2756.895,15457.807,11049.694
3645,2209.6492,15545.472,11049.694
3646,1659.6501,15613.77,11049.694
3647,1107.5835,15662.615,11049.694
3648,554.13696,15691.946,11049.694
3649,9.614536e-13,15701.728,11049.694
3650,-554.13696,15691.946,11049.694
3651,-1107.5835,15662.615,11049.694
3652,-1659.6501,15613.77,11049.694
3653,-2209.6492,15545.472,11049.694
3654,-2756.895,15457.807,11049.694
3655,-3300.7063,15350.883,11049.694
3656,-3840.4053,15224.833,11049.694
3657,-4375.32,15079.815,11049.694
3658,-4904.7827,14916.01,11049.694
3659,-5428.1353,14733.621,11049.694
3660,-5944.725,14532.876,11049.694
3661,-6453.908,14314.025,11049.694
3662,-6955.051,14077.341,11049.694
3663,-7447.5283,13823.117,11049.694
3664,-7930.727,13551.672,11049.694
3665,-8404.045,13263.344,11049.694
3666,-8866.893,12958.49,11049.694
3667,-9318.693,12637.492,11049.694
3668,-9758.884,12300.75,11049.694
3669,-10186.916,11948.682,11049.694
3670,-10602.257,11581.728,11049.694
3671,-11004.389,11200.344,11049.694
3672,-11392.81,10805.005,11049.694
3673,-11767.037,10396.205,11049.694
3674,-12126.6045,9974.453,11049.694
3675,-12471.063,9540.274,11049.694
3676,-12799.984,9094.209,11049.694
3677,-13112.959,8636.813,11049.694
3678,-13409.597,8168.658,11049.694
3679,-13689.527,7690.325,11049.694
3680,-13952.402,7202.411,11049.694
3681,-14197.895,6705.524,11049.694
3682,-14425.697,6200.282,11049.694
3683,-14635.528,5687.316,11049.694
3684,-14827.125,5167.2637,11049.694
3685,-15000.249,4640.774,11049.694
3686,-15154.685,4108.5024,11049.694
3687,-15290.239,3571.112,11049.694
3688,-15406.744,3029.2725,11049.694
3689,-15504.054,2483.659,11049.694
3690,-15582.048,1934.951,11049.694
3691,-15640.629,1383.8324,11049.694
3692,-15679.723,830.9897,11049.694
3693,-15699.282,277.11163,11049.694
3694,-15699.282,-277.11163,11049.694
3695,-15679.723,-830.9897,11049.694
3696,-15640.629,-1383.8324,11049.694
3697,-15582.048,-1934.951,11049.694
3698,-15504.054,-2483.659,11049.694
3699,-15406.744,-3029.2725,11049.694
3700,-15290.239,-3571.112,11049.694
3701,-15154.685,-4108.5024,11049.694
3702,-15000.249,-4640.774,11049.694
3703,-14827.125,-5167.2637,11049.694
3704,-14635.528,-5687.316,11049.694
3705,-14425.697,-6200.282,11049.694
3706,-14197.895,-6705.524,11049.694
3707,-13952.402,-7202.411,11049.694
3708,-13689.527,-7690.325,11049.694
3709,-13409.597,-8168.658,11049.694
3710,-13112.959,-8636.813,11049.694
3711,-12799.984,-9094.209,11049.694
3712,-12471.063,-9540.274,11049.694
3713,-12126.6045,-9974.453,11049.694
3714,-11767.037,-10396.205,11049.694
3715,-11392.81,-10805.005,11049.694
3716,-11004.389,-11200.344,11049.694
3717,-10602.257,-11581.728,11049.694
3718,-10186.916,-11948.682,11049.694
3719,-9758.884,-12300.75,11049.694
3720,-9318.693,-12637.492,11049.694
3721,-8866.893,-12958.49,11049.694
3722,-8404.045,-13263.344,11049.694
3723,-7930.727,-13551.672,11049.694
3724,-7447.5283,-13823.117,11049.694
3725,-6955.051,-14077.341,11049.694
3726,-6453.908,-14314.025,11049.694
3727,-5944.725,-14532.876,11049.694
3728,-5428.1353,-14733.621,11049.694
3729,-4904.7827,-14916.01,11049.694
3730,-4375.32,-15079.815,11049.694
3731,-3840.4053,-15224.833,11049.694
3732,-3300.7063,-15350.883,11049.694
3733,-2756.895,-15457.807,11049.694
3734,-2209.6492,-15545.472,11049.694
3735,-1659.6501,-15613.77,11049.694
3736,-1107.5835,-15662.615,11049.694
3737,-554.13696,-15691.946,11049.694
3738,-2.8843605e-12,-15701.728,11049.694
3739,554.13696,-15691.946,11049.694
3740,1107.5835,-15662.615,11049.694
3741,1659.6501,-15613.77,11049.694
3742,2209.6492,-15545.472,11049.694
3743,2756.895,-15457.807,11049.694
3744,3300.7063,-15350.883,11049.694
3745,3840.4053,-15224.833,11049.694
3746,4375.32,-15079.815,11049.694
3747,4904.7827,-14916.01,11049.694
3748,5428.1353,-14733.621,11049.694
3749,5944.725,-14532.876,11049.694
3750,6453.908,-14314.025,11049.694
3751,6955.051,-14077.341,11049.694
3752,7447.5283,-13823.117,11049.694
3753,7930.727,-13551.672,11049.694
3754,8404.045,-13263.344,11049.694
3755,8866.893,-12958.49,11049.694
3756,9318.693,-12637.492,11049.694
3757,9758.884,-12300.75,11049.694
3758,10186.916,-11948.682,11049.694
3759,10602.257,-11581.728,11049.694
3760,11004.389,-11200.344,11049.694
3761,11392.81,-10805.005,11049.694
3762,11767.037,-10396.205,11049.694
3763,12126.6045,-9974.453,11049.694
3764,12471.063,-9540.274,11049.694
3765,12799.984,-9094.209,11049.694
3766,13112.959,-8636.813,11049.694
3767,13409.597,-8168.658,11049.694
3768,13689.527,-7690.325,11049.694
3769,13952.402,-7202.411,11049.694
3770,14197.895,-6705.524,11049.694
3771,14425.697,-6200.282,11049.694
3772,14635.528,-5687.316,11049.694
3773,14827.125,-5167.2637,11049.694
3774,15000.249,-4640.774,11049.694
3775,15154.685,-4108.5024,11049.694
3776,15290.239,-3571.112,11049.694
3777,15406.744,-3029.2725,11049.694
3778,15504.054,-2483.659,11049.694
3779,15582.048,-1934.951,11049.694
3780,15640.629,-1383.8324,11049.694
3781,15679.723,-830.9897,11049.694
3782,15699.282,-277.11163,11049.694
3783,15953.224,0.0,10683.382
3784,15943.286,563.01263,10683.382
3785,15913.484,1125.3239,10683.382
3786,15863.857,1686.233,10683.382
3787,15794.466,2245.0413,10683.382
3788,15705.3955,2801.0525,10683.382
3789,15596.759,3353.5742,10683.382
3790,15468.69,3901.9175,10683.382
3791,15321.351,4445.3994,10683.382
3792,15154.921,4983.3433,10683.382
3793,14969.611,5515.078,10683.382
3794,14765.651,6039.9424,10683.382
3795,14543.295,6557.2812,10683.382
3796,14302.819,7066.4507,10683.382
3797,14044.523,7566.816,10683.382
3798,13768.73,8057.7544,10683.382
3799,13475.784,8538.653,10683.382
3800,13166.048,9008.914,10683.382
3801,12839.908,9467.951,10683.382
3802,12497.771,9915.192,10683.382
3803,12140.065,10350.081,10683.382
3804,11767.233,10772.074,10683.382
3805,11379.74,11180.646,10683.382
3806,10978.07,11575.289,10683.382
3807,10562.723,11955.511,10683.382
3808,10134.215,12320.837,10683.382
3809,9693.082,12670.813,10683.382
3810,9239.872,13005.004,10683.382
3811,8775.15,13322.991,10683.382
3812,8299.496,13624.379,10683.382
3813,7813.502,13908.794,10683.382
3814,7317.773,14175.879,10683.382
3815,6812.927,14425.304,10683.382
3816,6299.593,14656.756,10683.382
3817,5778.41,14869.947,10683.382
3818,5250.0283,15064.612,10683.382
3819,4715.106,15240.51,10683.382
3820,4174.3086,15397.419,10683.382
3821,3628.3108,15535.145,10683.382
3822,3077.7927,15653.516,10683.382
3823,2523.44,15752.384,10683.382
3824,1965.9434,15831.627,10683.382
3825,1405.9973,15891.146,10683.382
3826,844.2997,15930.866,10683.382
3827,281.55017,15950.739,10683.382
3828,-281.55017,15950.739,10683.382
3829,-844.2997,15930.866,10683.382
3830,-1405.9973,15891.146,10683.382
3831,-1965.9434,15831.627,10683.382
3832,-2523.44,15752.384,10683.382
3833,-3077.7927,15653.516,10683.382
3834,-3628.3108,15535.145,10683.382
3835,-4174.3086,15397.419,10683.382
3836,-4715.106,15240.51,10683.382
3837,-5250.0283,15064.612,10683.382
3838,-5778.41,14869.947,10683.382
3839,-6299.593,14656.756,10683.382
3840,-6812.927,14425.304,10683.382
3841,-7317.773,14175.879,10683.382
3842,-7813.502,13908.794,10683.382
3843,-8299.496,13624.379,10683.382
3844,-8775.15,13322.991,10683.382
3845,-9239.872,13005.004,10683.382
3846,-9693.082,12670.813,10683.382
3847,-10134.215,12320.837,10683.382
3848,-10562.723,11955.511,10683.382
3849,-10978.07,11575.289,10683.382
3850,-11379.74,11180.646,10683.382
3851,-11767.233,10772.074,10683.382
3852,-12140.065,10350.081,10683.382
3853,-12497.771,9915.192,10683.382
3854,-12839.908,9467.951,10683.382
3855,-13166.048,9008.914,10683.382
3856,-13475.784,8538.653,10683.382
3857,-13768.73,8057.7544,10683.382
3858,-14044.523,7566.816,10683.382
3859,-14302.819,7066.4507,10683.382
3860,-14543.295,6557.2812,10683.382
3861,-14765.651,6039.9424,10683.382
3862,-14969.611,5515.078,10683.382
3863,-15154.921,4983.3433,10683.382
3864,-15321.351,4445.3994,10683.382
3865,-15468.69,3901.9175,10683.382
3866,-15596.759,3353.5742,10683.382
3867,-15705.3955,2801.0525,10683.382
3868,-15794.466,2245.0413,10683.382
3869,-15863.857,1686.233,10683.382
3870,-15913.484,1125.3239,10683.382
3871,-15943.286,563.01263,10683.382
3872,-15953.224,1.9537065e-12,10683.382
3873,-15943.286,-563.01263,10683.382
3874,-15913.484,-1125.3239,10683.382
3875,-15863.857,-1686.233,10683.382
3876,-15794.466,-2245.0413,10683.382
3877,-15705.3955,-2801.0525,10683.382
3878,-15596.759,-3353.5742,10683.382
3879,-15468.69,-3901.9175,10683.382
3880,-15321.351,-4445.3994,10683.382
3881,-15154.921,-4983.3433,10683.382
3882,-14969.611,-5515.078,10683.382
3883,-14765.651,-6039.9424,10683.382
3884,-14543.295,-6557.2812,10683.382
3885,-14302.819,-7066.4507,10683.382
3886,-14044.523,-7566.816,10683.382
3887,-13768.73,-8057.7544,10683.382
3888,-13475.784,-8538.653,10683.382
3889,-13166.048,-9008.914,10683.382
3890,-12839.908,-9467.951,10683.382
3891,-12497.771,-9915.192,10683.382
3892,-12140.065,-10350.081,10683.382
3893,-11767.233,-10772.074,10683.382
3894,-11379.74,-11180.646,10683.382
3895,-10978.07,-11575.289,10683.382
3896,-10562.723,-11955.511,10683.382
3897,-10134.215,-12320.837,10683.382
3898,-9693.082,-12670.813,10683.382
3899,-9239.872,-13005.004,10683.382
3900,-8775.15,-13322.991,10683.382
3901,-8299.496,-13624.379,10683.382
3902,-7813.502,-13908.794,10683.382
3903,-7317.773,-14175.879,10683.382
3904,-6812.927,-14425.304,10683.382
