pmt_id,pmt_x,pmt_y,pmt_z
320443,-13375.821,-13563.062,-2402.2422
320444,-12993.625,-13929.643,-2402.2422
320446,-12199.407,-14630.232,-2402.2422
320447,-11788.0,-14963.699,-2402.2422
320448,-11367.481,-15285.601,-2402.2422
320449,-10938.178,-15595.688,-2402.2422
320450,-10500.42,-15893.723,-2402.2422
320451,-10054.546,-16179.473,-2402.2422
320453,-9139.837,-16713.246,-2402.2422
320454,-8671.708,-16960.857,-2402.2422
320455,-8196.877,-17195.361,-2402.2422
320456,-7715.7104,-17416.574,-2402.2422
320457,-7228.5806,-17624.326,-2402.2422
320458,-6735.8643,-17818.455,-2402.2422
320459,-6237.9414,-17998.814,-2402.2422
320461,-5228.021,-18317.67,-2402.2422
320462,-4716.8037,-18455.92,-2402.2422
320463,-4201.941,-18579.906,-2402.2422
320464,-3683.8308,-18689.533,-2402.2422
320465,-3162.8733,-18784.713,-2402.2422
320466,-2639.4712,-18865.377,-2402.2422
320468,-1586.9532,-18982.908,-2402.2422
320469,-1058.6506,-19019.688,-2402.2422
320470,-529.52997,-19041.766,-2402.2422
320471,-3.499268e-12,-19049.127,-2402.2422
320472,529.52997,-19041.766,-2402.2422
320473,1058.6506,-19019.688,-2402.2422
320474,1586.9532,-18982.908,-2402.2422
320476,2639.4712,-18865.377,-2402.2422
320477,3162.8733,-18784.713,-2402.2422
320478,3683.8308,-18689.533,-2402.2422
320479,4201.941,-18579.906,-2402.2422
320480,4716.8037,-18455.92,-2402.2422
320481,5228.021,-18317.67,-2402.2422
320483,6237.9414,-17998.814,-2402.2422
320484,6735.8643,-17818.455,-2402.2422
320485,7228.5806,-17624.326,-2402.2422
320486,7715.7104,-17416.574,-2402.2422
320487,8196.877,-17195.361,-2402.2422
320488,8671.708,-16960.857,-2402.2422
320489,9139.837,-16713.246,-2402.2422
320491,10054.546,-16179.473,-2402.2422
320492,10500.42,-15893.723,-2402.2422
320493,10938.178,-15595.688,-2402.2422
320494,11367.481,-15285.601,-2402.2422
320495,11788.0,-14963.699,-2402.2422
320496,12199.407,-14630.232,-2402.2422
320498,12993.625,-13929.643,-2402.2422
320499,13375.821,-13563.062,-2402.2422
320500,13747.681,-13185.997,-2402.2422
320501,14108.913,-12798.742,-2402.2422
320502,14459.242,-12401.595,-2402.2422
320503,14798.3955,-11994.862,-2402.2422
320504,15126.111,-11578.859,-2402.2422
320506,15746.227,-10720.334,-2402.2422
320507,16038.147,-10278.476,-2402.2422
320508,16317.672,-9828.674,-2402.2422
320509,16584.584,-9371.274,-2402.2422
320510,16838.68,-8906.633,-2402.2422
320511,17079.76,-8435.107,-2402.2422
320513,17522.143,-7472.8677,-2402.2422
320514,17723.104,-6982.897,-2402.2422
320515,17910.365,-6487.53,-2402.2422
320516,18083.785,-5987.148,-2402.2422
320517,18243.229,-5482.139,-2402.2422
320518,18388.572,-4972.893,-2402.2422
320519,18519.703,-4459.803,-2402.2422
320521,18738.934,-3423.6829,-2402.2422
320522,18826.863,-2901.4526,-2402.2422
320523,18900.244,-2376.9797,-2402.2422
320524,18959.016,-1850.6699,-2402.2422
320525,19003.133,-1322.9298,-2402.2422
320526,19032.564,-794.16705,-2402.2422
320527,19047.287,-264.79056,-2402.2422
320529,19061.557,530.0803,-2239.662
320530,19039.455,1059.751,-2239.662
320531,19002.639,1588.6025,-2239.662
320532,18951.135,2116.2263,-2239.662
320533,18884.984,2642.2146,-2239.662
320534,18804.238,3166.1606,-2239.662
320535,18708.957,3687.6597,-2239.662
320536,18599.217,4206.3086,-2239.662
320537,18475.102,4721.706,-2239.662
320538,18336.709,5233.4546,-2239.662
320539,18184.143,5741.158,-2239.662
320540,18017.521,6244.425,-2239.662
320541,17836.975,6742.8647,-2239.662
320542,17642.643,7236.0938,-2239.662
320544,17213.232,8205.396,-2239.662
320545,16978.486,8680.721,-2239.662
320546,16730.617,9149.336,-2239.662
320547,16469.818,9610.881,-2239.662
320548,16196.288,10064.996,-2239.662
320549,15910.241,10511.333,-2239.662
320550,15611.897,10949.546,-2239.662
320552,14979.252,11800.251,-2239.662
320553,14645.438,12212.086,-2239.662
320554,14300.306,12614.482,-2239.662
320555,13944.12,13007.13,-2239.662
320556,13577.158,13389.724,-2239.662
320557,13199.702,13761.969,-2239.662
320559,12414.484,14474.2705,-2239.662
320560,12007.329,14813.776,-2239.662
320561,11590.894,15141.833,-2239.662
320562,11165.5,15458.187,-2239.662
320563,10731.477,15762.593,-2239.662
320564,10289.159,16054.816,-2239.662
320565,9838.889,16334.631,-2239.662
320567,8915.89,16856.18,-2239.662
320568,8443.874,17097.512,-2239.662
320569,7965.3325,17325.629,-2239.662
320570,7480.6343,17540.354,-2239.662
320571,6990.155,17741.523,-2239.662
320572,6494.2725,17928.98,-2239.662
320574,5487.837,18262.19,-2239.662
320575,4978.0615,18407.684,-2239.662
320576,4464.4385,18538.951,-2239.662
320577,3947.3652,18655.89,-2239.662
320578,3427.2412,18758.41,-2239.662
320579,2904.4683,18846.432,-2239.662
320580,2379.4504,18919.887,-2239.662
320582,1324.3047,19022.885,-2239.662
320583,794.9925,19052.346,-2239.662
320584,265.0658,19067.082,-2239.662
320585,-265.0658,19067.082,-2239.662
320586,-794.9925,19052.346,-2239.662
320587,-1324.3047,19022.885,-2239.662
320589,-2379.4504,18919.887,-2239.662
320590,-2904.4683,18846.432,-2239.662
320591,-3427.2412,18758.41,-2239.662
320592,-3947.3652,18655.89,-2239.662
320593,-4464.4385,18538.951,-2239.662
320594,-4978.0615,18407.684,-2239.662
320595,-5487.837,18262.19,-2239.662
320597,-6494.2725,17928.98,-2239.662
320598,-6990.155,17741.523,-2239.662
320599,-7480.6343,17540.354,-2239.662
320600,-7965.3325,17325.629,-2239.662
320601,-8443.874,17097.512,-2239.662
320602,-8915.89,16856.18,-2239.662
320604,-9838.889,16334.631,-2239.662
320605,-10289.159,16054.816,-2239.662
320606,-10731.477,15762.593,-2239.662
320607,-11165.5,15458.187,-2239.662
320608,-11590.894,15141.833,-2239.662
320609,-12007.329,14813.776,-2239.662
320610,-12414.484,14474.2705,-2239.662
320612,-13199.702,13761.969,-2239.662
320613,-13577.158,13389.724,-2239.662
320614,-13944.12,13007.13,-2239.662
320615,-14300.306,12614.482,-2239.662
320616,-14645.438,12212.086,-2239.662
320617,-14979.252,11800.251,-2239.662
320619,-15611.897,10949.546,-2239.662
320620,-15910.241,10511.333,-2239.662
320621,-16196.288,10064.996,-2239.662
320622,-16469.818,9610.881,-2239.662
320623,-16730.617,9149.336,-2239.662
320624,-16978.486,8680.721,-2239.662
320625,-17213.232,8205.396,-2239.662
320627,-17642.643,7236.0938,-2239.662
320628,-17836.975,6742.8647,-2239.662
320629,-18017.521,6244.425,-2239.662
320630,-18184.143,5741.158,-2239.662
320631,-18336.709,5233.4546,-2239.662
320632,-18475.102,4721.706,-2239.662
320633,-18599.217,4206.3086,-2239.662
320634,-18708.957,3687.6597,-2239.662
320635,-18804.238,3166.1606,-2239.662
320636,-18884.984,2642.2146,-2239.662
320637,-18951.135,2116.2263,-2239.662
320638,-19002.639,1588.6025,-2239.662
320639,-19039.455,1059.751,-2239.662
320640,-19061.557,530.0803,-2239.662
320642,-19061.557,-530.0803,-2239.662
320643,-19039.455,-1059.751,-2239.662
320644,-19002.639,-1588.6025,-2239.662
320645,-18951.135,-2116.2263,-2239.662
320646,-18884.984,-2642.2146,-2239.662
320647,-18804.238,-3166.1606,-2239.662
320648,-18708.957,-3687.6597,-2239.662
320649,-18599.217,-4206.3086,-2239.662
320650,-18475.102,-4721.706,-2239.662
320651,-18336.709,-5233.4546,-2239.662
320652,-18184.143,-5741.158,-2239.662
320653,-18017.521,-6244.425,-2239.662
320654,-17836.975,-6742.8647,-2239.662
320655,-17642.643,-7236.0938,-2239.662
320657,-17213.232,-8205.396,-2239.662
320658,-16978.486,-8680.721,-2239.662
320659,-16730.617,-9149.336,-2239.662
320660,-16469.818,-9610.881,-2239.662
320661,-16196.288,-10064.996,-2239.662
320662,-15910.241,-10511.333,-2239.662
320663,-15611.897,-10949.546,-2239.662
320665,-14979.252,-11800.251,-2239.662
320666,-14645.438,-12212.086,-2239.662
320667,-14300.306,-12614.482,-2239.662
320668,-13944.12,-13007.13,-2239.662
320669,-13577.158,-13389.724,-2239.662
320670,-13199.702,-13761.969,-2239.662
320672,-12414.484,-14474.2705,-2239.662
320673,-12007.329,-14813.776,-2239.662
320674,-11590.894,-15141.833,-2239.662
320675,-11165.5,-15458.187,-2239.662
320676,-10731.477,-15762.593,-2239.662
320677,-10289.159,-16054.816,-2239.662
320678,-9838.889,-16334.631,-2239.662
320680,-8915.89,-16856.18,-2239.662
320681,-8443.874,-17097.512,-2239.662
320682,-7965.3325,-17325.629,-2239.662
320683,-7480.6343,-17540.354,-2239.662
320684,-6990.155,-17741.523,-2239.662
320685,-6494.2725,-17928.98,-2239.662
320687,-5487.837,-18262.19,-2239.662
320688,-4978.0615,-18407.684,-2239.662
320689,-4464.4385,-18538.951,-2239.662
320690,-3947.3652,-18655.89,-2239.662
320691,-3427.2412,-18758.41,-2239.662
320692,-2904.4683,-18846.432,-2239.662
320693,-2379.4504,-18919.887,-2239.662
320695,-1324.3047,-19022.885,-2239.662
320696,-794.9925,-19052.346,-2239.662
320697,-265.0658,-19067.082,-2239.662
320698,265.0658,-19067.082,-2239.662
320699,794.9925,-19052.346,-2239.662
320700,1324.3047,-19022.885,-2239.662
320702,2379.4504,-18919.887,-2239.662
320703,2904.4683,-18846.432,-2239.662
320704,3427.2412,-18758.41,-2239.662
320705,3947.3652,-18655.89,-2239.662
320706,4464.4385,-18538.951,-2239.662
320707,4978.0615,-18407.684,-2239.662
320708,5487.837,-18262.19,-2239.662
320710,6494.2725,-17928.98,-2239.662
320711,6990.155,-17741.523,-2239.662
320712,7480.6343,-17540.354,-2239.662
320713,7965.3325,-17325.629,-2239.662
320714,8443.874,-17097.512,-2239.662
320715,8915.89,-16856.18,-2239.662
320717,9838.889,-16334.631,-2239.662
320718,10289.159,-16054.816,-2239.662
320719,10731.477,-15762.593,-2239.662
320720,11165.5,-15458.187,-2239.662
320721,11590.894,-15141.833,-2239.662
320722,12007.329,-14813.776,-2239.662
320723,12414.484,-14474.2705,-2239.662
320725,13199.702,-13761.969,-2239.662
320726,13577.158,-13389.724,-2239.662
320727,13944.12,-13007.13,-2239.662
320728,14300.306,-12614.482,-2239.662
320729,14645.438,-12212.086,-2239.662
320730,14979.252,-11800.251,-2239.662
320732,15611.897,-10949.546,-2239.662
320733,15910.241,-10511.333,-2239.662
320734,16196.288,-10064.996,-2239.662
320735,16469.818,-9610.881,-2239.662
320736,16730.617,-9149.336,-2239.662
320737,16978.486,-8680.721,-2239.662
320738,17213.232,-8205.396,-2239.662
320740,17642.643,-7236.0938,-2239.662
320741,17836.975,-6742.8647,-2239.662
320742,18017.521,-6244.425,-2239.662
320743,18184.143,-5741.158,-2239.662
320744,18336.709,-5233.4546,-2239.662
320745,18475.102,-4721.706,-2239.662
320746,18599.217,-4206.3086,-2239.662
320747,18708.957,-3687.6597,-2239.662
320748,18804.238,-3166.1606,-2239.662
320749,18884.984,-2642.2146,-2239.662
320750,18951.135,-2116.2263,-2239.662
320751,19002.639,-1588.6025,-2239.662
320752,19039.455,-1059.751,-2239.662
320753,19061.557,-530.0803,-2239.662
321206,18912.732,262.92004,-3298.3977
321207,18898.115,788.5569,-3298.3977
321208,18868.89,1313.5844,-3298.3977
321209,18825.084,1837.5964,-3298.3977
321210,18766.729,2360.1885,-3298.3977
321211,18693.867,2880.956,-3298.3977
321212,18606.559,3399.4973,-3298.3977
321214,18388.875,4428.2983,-3298.3977
321215,18258.672,4937.763,-3298.3977
321216,18114.354,5443.412,-3298.3977
321217,17956.037,5944.8535,-3298.3977
321218,17783.844,6441.7,-3298.3977
321219,17597.902,6933.5684,-3298.3977
321220,17398.363,7420.0776,-3298.3977
321222,16959.105,8375.5205,-3298.3977
321223,16719.727,8843.715,-3298.3977
321224,16467.428,9305.074,-3298.3977
321225,16202.4,9759.242,-3298.3977
321226,15924.851,10205.867,-3298.3977
321227,15634.992,10644.604,-3298.3977
321229,15019.258,11497.063,-3298.3977
321230,14693.856,11910.128,-3298.3977
321231,14357.099,12313.987,-3298.3977
321232,14009.245,12708.329,-3298.3977
321233,13650.563,13092.849,-3298.3977
321234,13281.332,13467.249,-3298.3977
321235,12901.835,13831.241,-3298.3977
321237,12113.228,14526.882,-3298.3977
321238,11704.727,14857.992,-3298.3977
321239,11287.18,15177.62,-3298.3977
321240,10860.908,15485.518,-3298.3977
321241,10426.242,15781.446,-3298.3977
321242,9983.519,16065.178,-3298.3977
321244,9075.271,16595.182,-3298.3977
321245,8610.449,16841.043,-3298.3977
321246,8138.972,17073.889,-3298.3977
321247,7661.205,17293.54,-3298.3977
321248,7177.5166,17499.824,-3298.3977
321249,6688.281,17692.582,-3298.3977
321250,6193.8755,17871.666,-3298.3977
321252,5191.0894,18188.27,-3298.3977
321253,4683.4834,18325.543,-3298.3977
321254,4172.258,18448.654,-3298.3977
321255,3657.8074,18557.506,-3298.3977
321256,3140.53,18652.014,-3298.3977
321257,2620.8254,18732.107,-3298.3977
321259,1575.7427,18848.809,-3298.3977
321260,1051.1721,18885.328,-3298.3977
321261,525.78925,18907.25,-3298.3977
321262,1.1581827e-12,18914.56,-3298.3977
321263,-525.78925,18907.25,-3298.3977
321264,-1051.1721,18885.328,-3298.3977
321265,-1575.7427,18848.809,-3298.3977
321267,-2620.8254,18732.107,-3298.3977
321268,-3140.53,18652.014,-3298.3977
321269,-3657.8074,18557.506,-3298.3977
321270,-4172.258,18448.654,-3298.3977
321271,-4683.4834,18325.543,-3298.3977
321272,-5191.0894,18188.27,-3298.3977
321274,-6193.8755,17871.666,-3298.3977
321275,-6688.281,17692.582,-3298.3977
321276,-7177.5166,17499.824,-3298.3977
321277,-7661.205,17293.54,-3298.3977
321278,-8138.972,17073.889,-3298.3977
321279,-8610.449,16841.043,-3298.3977
321280,-9075.271,16595.182,-3298.3977
321282,-9983.519,16065.178,-3298.3977
321283,-10426.242,15781.446,-3298.3977
321284,-10860.908,15485.518,-3298.3977
321285,-11287.18,15177.62,-3298.3977
321286,-11704.727,14857.992,-3298.3977
321287,-12113.228,14526.882,-3298.3977
321289,-12901.835,13831.241,-3298.3977
321290,-13281.332,13467.249,-3298.3977
321291,-13650.563,13092.849,-3298.3977
321292,-14009.245,12708.329,-3298.3977
321293,-14357.099,12313.987,-3298.3977
321294,-14693.856,11910.128,-3298.3977
321295,-15019.258,11497.063,-3298.3977
321297,-15634.992,10644.604,-3298.3977
321298,-15924.851,10205.867,-3298.3977
321299,-16202.4,9759.242,-3298.3977
321300,-16467.428,9305.074,-3298.3977
321301,-16719.727,8843.715,-3298.3977
321302,-16959.105,8375.5205,-3298.3977
321304,-17398.363,7420.0776,-3298.3977
321305,-17597.902,6933.5684,-3298.3977
321306,-17783.844,6441.7,-3298.3977
321307,-17956.037,5944.8535,-3298.3977
321308,-18114.354,5443.412,-3298.3977
321309,-18258.672,4937.763,-3298.3977
321310,-18388.875,4428.2983,-3298.3977
321312,-18606.559,3399.4973,-3298.3977
321313,-18693.867,2880.956,-3298.3977
321314,-18766.729,2360.1885,-3298.3977
321315,-18825.084,1837.5964,-3298.3977
321316,-18868.89,1313.5844,-3298.3977
321317,-18898.115,788.5569,-3298.3977
321318,-18912.732,262.92004,-3298.3977
321319,-18912.732,-262.92004,-3298.3977
321320,-18898.115,-788.5569,-3298.3977
321321,-18868.89,-1313.5844,-3298.3977
321322,-18825.084,-1837.5964,-3298.3977
321323,-18766.729,-2360.1885,-3298.3977
321324,-18693.867,-2880.956,-3298.3977
321325,-18606.559,-3399.4973,-3298.3977
321327,-18388.875,-4428.2983,-3298.3977
321328,-18258.672,-4937.763,-3298.3977
321329,-18114.354,-5443.412,-3298.3977
321330,-17956.037,-5944.8535,-3298.3977
321331,-17783.844,-6441.7,-3298.3977
321332,-17597.902,-6933.5684,-3298.3977
321333,-17398.363,-7420.0776,-3298.3977
321335,-16959.105,-8375.5205,-3298.3977
321336,-16719.727,-8843.715,-3298.3977
321337,-16467.428,-9305.074,-3298.3977
321338,-16202.4,-9759.242,-3298.3977
321339,-15924.851,-10205.867,-3298.3977
321340,-15634.992,-10644.604,-3298.3977
321342,-15019.258,-11497.063,-3298.3977
321343,-14693.856,-11910.128,-3298.3977
321344,-14357.099,-12313.987,-3298.3977
321345,-14009.245,-12708.329,-3298.3977
321346,-13650.563,-13092.849,-3298.3977
321347,-13281.332,-13467.249,-3298.3977
321348,-12901.835,-13831.241,-3298.3977
321350,-12113.228,-14526.882,-3298.3977
321351,-11704.727,-14857.992,-3298.3977
321352,-11287.18,-15177.62,-3298.3977
321353,-10860.908,-15485.518,-3298.3977
321354,-10426.242,-15781.446,-3298.3977
321355,-9983.519,-16065.178,-3298.3977
321357,-9075.271,-16595.182,-3298.3977
321358,-8610.449,-16841.043,-3298.3977
321359,-8138.972,-17073.889,-3298.3977
321360,-7661.205,-17293.54,-3298.3977
321361,-7177.5166,-17499.824,-3298.3977
321362,-6688.281,-17692.582,-3298.3977
321363,-6193.8755,-17871.666,-3298.3977
321365,-5191.0894,-18188.27,-3298.3977
321366,-4683.4834,-18325.543,-3298.3977
321367,-4172.258,-18448.654,-3298.3977
321368,-3657.8074,-18557.506,-3298.3977
321369,-3140.53,-18652.014,-3298.3977
321370,-2620.8254,-18732.107,-3298.3977
321372,-1575.7427,-18848.809,-3298.3977
321373,-1051.1721,-18885.328,-3298.3977
321374,-525.78925,-18907.25,-3298.3977
321375,-3.4745483e-12,-18914.56,-3298.3977
321376,525.78925,-18907.25,-3298.3977
321377,1051.1721,-18885.328,-3298.3977
321378,1575.7427,-18848.809,-3298.3977
321380,2620.8254,-18732.107,-3298.3977
321381,3140.53,-18652.014,-3298.3977
321382,3657.8074,-18557.506,-3298.3977
321383,4172.258,-18448.654,-3298.3977
321384,4683.4834,-18325.543,-3298.3977
321385,5191.0894,-18188.27,-3298.3977
321387,6193.8755,-17871.666,-3298.3977
321388,6688.281,-17692.582,-3298.3977
321389,7177.5166,-17499.824,-3298.3977
321390,7661.205,-17293.54,-3298.3977
321391,8138.972,-17073.889,-3298.3977
321392,8610.449,-16841.043,-3298.3977
321393,9075.271,-16595.182,-3298.3977
321395,9983.519,-16065.178,-3298.3977
321396,10426.242,-15781.446,-3298.3977
321397,10860.908,-15485.518,-3298.3977
321398,11287.18,-15177.62,-3298.3977
321399,11704.727,-14857.992,-3298.3977
321400,12113.228,-14526.882,-3298.3977
321402,12901.835,-13831.241,-3298.3977
321403,13281.332,-13467.249,-3298.3977
321404,13650.563,-13092.849,-3298.3977
321405,14009.245,-12708.329,-3298.3977
321406,14357.099,-12313.987,-3298.3977
321407,14693.856,-11910.128,-3298.3977
321408,15019.258,-11497.063,-3298.3977
321410,15634.992,-10644.604,-3298.3977
321411,15924.851,-10205.867,-3298.3977
321412,16202.4,-9759.242,-3298.3977
321413,16467.428,-9305.074,-3298.3977
321414,16719.727,-8843.715,-3298.3977
321415,16959.105,-8375.5205,-3298.3977
321417,17398.363,-7420.0776,-3298.3977
321418,17597.902,-6933.5684,-3298.3977
321419,17783.844,-6441.7,-3298.3977
321420,17956.037,-5944.8535,-3298.3977
321421,18114.354,-5443.412,-3298.3977
321422,18258.672,-4937.763,-3298.3977
321423,18388.875,-4428.2983,-3298.3977
321425,18606.559,-3399.4973,-3298.3977
321426,18693.867,-2880.956,-3298.3977
321427,18766.729,-2360.1885,-3298.3977
321428,18825.084,-1837.5964,-3298.3977
321429,18868.89,-1313.5844,-3298.3977
321430,18898.115,-788.5569,-3298.3977
321431,18912.732,-262.92004,-3298.3977
321433,18936.547,526.604,-3125.6755
321434,18914.592,1052.801,-3125.6755
321435,18878.016,1578.1843,-3125.6755
321436,18826.85,2102.348,-3125.6755
321437,18761.133,2624.8865,-3125.6755
321438,18680.916,3145.3965,-3125.6755
321439,18586.262,3663.4753,-3125.6755
321441,18353.94,4690.7407,-3125.6755
321442,18216.453,5199.133,-3125.6755
321443,18064.887,5703.507,-3125.6755
321444,17899.36,6203.473,-3125.6755
321445,17719.998,6698.644,-3125.6755
321446,17526.94,7188.638,-3125.6755
321448,17100.346,8151.584,-3125.6755
321449,16867.139,8623.791,-3125.6755
321450,16620.896,9089.334,-3125.6755
321451,16361.806,9547.851,-3125.6755
321452,16090.071,9998.988,-3125.6755
321453,15805.899,10442.398,-3125.6755
321454,15509.513,10877.737,-3125.6755
321456,14881.016,11722.863,-3125.6755
321457,14549.392,12131.998,-3125.6755
321458,14206.521,12531.755,-3125.6755
321459,13852.673,12921.827,-3125.6755
321460,13488.117,13301.912,-3125.6755
321461,13113.137,13671.716,-3125.6755
321463,12333.068,14379.346,-3125.6755
321464,11928.583,14716.625,-3125.6755
321465,11514.879,15042.53,-3125.6755
321466,11092.274,15356.81,-3125.6755
321467,10661.098,15659.219,-3125.6755
321468,10221.681,15949.526,-3125.6755
321469,9774.364,16227.506,-3125.6755
321471,8857.418,16745.635,-3125.6755
321472,8388.498,16985.383,-3125.6755
321473,7913.0947,17212.004,-3125.6755
321474,7431.575,17425.322,-3125.6755
321475,6944.312,17625.172,-3125.6755
321476,6451.682,17811.4,-3125.6755
321478,5451.8467,18142.424,-3125.6755
321479,4945.4146,18286.963,-3125.6755
321480,4435.16,18417.37,-3125.6755
321481,3921.478,18533.541,-3125.6755
321482,3404.765,18635.389,-3125.6755
321483,2885.4202,18722.834,-3125.6755
321484,2363.8455,18795.809,-3125.6755
321486,1315.6198,18898.129,-3125.6755
321487,789.7788,18927.398,-3125.6755
321488,263.32745,18942.04,-3125.6755
321489,-263.32745,18942.04,-3125.6755
321490,-789.7788,18927.398,-3125.6755
321491,-1315.6198,18898.129,-3125.6755
321493,-2363.8455,18795.809,-3125.6755
321494,-2885.4202,18722.834,-3125.6755
321495,-3404.765,18635.389,-3125.6755
321496,-3921.478,18533.541,-3125.6755
321497,-4435.16,18417.37,-3125.6755
321498,-4945.4146,18286.963,-3125.6755
321499,-5451.8467,18142.424,-3125.6755
321501,-6451.682,17811.4,-3125.6755
321502,-6944.312,17625.172,-3125.6755
321503,-7431.575,17425.322,-3125.6755
321504,-7913.0947,17212.004,-3125.6755
321505,-8388.498,16985.383,-3125.6755
321506,-8857.418,16745.635,-3125.6755
321508,-9774.364,16227.506,-3125.6755
321509,-10221.681,15949.526,-3125.6755
321510,-10661.098,15659.219,-3125.6755
321511,-11092.274,15356.81,-3125.6755
321512,-11514.879,15042.53,-3125.6755
321513,-11928.583,14716.625,-3125.6755
321514,-12333.068,14379.346,-3125.6755
321516,-13113.137,13671.716,-3125.6755
321517,-13488.117,13301.912,-3125.6755
321518,-13852.673,12921.827,-3125.6755
321519,-14206.521,12531.755,-3125.6755
321520,-14549.392,12131.998,-3125.6755
321521,-14881.016,11722.863,-3125.6755
321523,-15509.513,10877.737,-3125.6755
321524,-15805.899,10442.398,-3125.6755
321525,-16090.071,9998.988,-3125.6755
321526,-16361.806,9547.851,-3125.6755
321527,-16620.896,9089.334,-3125.6755
321528,-16867.139,8623.791,-3125.6755
321529,-17100.346,8151.584,-3125.6755
321531,-17526.94,7188.638,-3125.6755
321532,-17719.998,6698.644,-3125.6755
321533,-17899.36,6203.473,-3125.6755
321534,-18064.887,5703.507,-3125.6755
321535,-18216.453,5199.133,-3125.6755
321536,-18353.94,4690.7407,-3125.6755
321538,-18586.262,3663.4753,-3125.6755
321539,-18680.916,3145.3965,-3125.6755
321540,-18761.133,2624.8865,-3125.6755
321541,-18826.85,2102.348,-3125.6755
321542,-18878.016,1578.1843,-3125.6755
321543,-18914.592,1052.801,-3125.6755
321544,-18936.547,526.604,-3125.6755
321546,-18936.547,-526.604,-3125.6755
321547,-18914.592,-1052.801,-3125.6755
321548,-18878.016,-1578.1843,-3125.6755
321549,-18826.85,-2102.348,-3125.6755
321550,-18761.133,-2624.8865,-3125.6755
321551,-18680.916,-3145.3965,-3125.6755
321552,-18586.262,-3663.4753,-3125.6755
321554,-18353.94,-4690.7407,-3125.6755
321555,-18216.453,-5199.133,-3125.6755
321556,-18064.887,-5703.507,-3125.6755
321557,-17899.36,-6203.473,-3125.6755
321558,-17719.998,-6698.644,-3125.6755
321559,-17526.94,-7188.638,-3125.6755
321561,-17100.346,-8151.584,-3125.6755
321562,-16867.139,-8623.791,-3125.6755
321563,-16620.896,-9089.334,-3125.6755
321564,-16361.806,-9547.851,-3125.6755
321565,-16090.071,-9998.988,-3125.6755
321566,-15805.899,-10442.398,-3125.6755
321567,-15509.513,-10877.737,-3125.6755
321569,-14881.016,-11722.863,-3125.6755
321570,-14549.392,-12131.998,-3125.6755
321571,-14206.521,-12531.755,-3125.6755
321572,-13852.673,-12921.827,-3125.6755
321573,-13488.117,-13301.912,-3125.6755
321574,-13113.137,-13671.716,-3125.6755
321576,-12333.068,-14379.346,-3125.6755
321577,-11928.583,-14716.625,-3125.6755
321578,-11514.879,-15042.53,-3125.6755
321579,-11092.274,-15356.81,-3125.6755
321580,-10661.098,-15659.219,-3125.6755
321581,-10221.681,-15949.526,-3125.6755
321582,-9774.364,-16227.506,-3125.6755
321584,-8857.418,-16745.635,-3125.6755
321585,-8388.498,-16985.383,-3125.6755
321586,-7913.0947,-17212.004,-3125.6755
321587,-7431.575,-17425.322,-3125.6755
321588,-6944.312,-17625.172,-3125.6755
321589,-6451.682,-17811.4,-3125.6755
321591,-5451.8467,-18142.424,-3125.6755
321592,-4945.4146,-18286.963,-3125.6755
321593,-4435.16,-18417.37,-3125.6755
321594,-3921.478,-18533.541,-3125.6755
321595,-3404.765,-18635.389,-3125.6755
321596,-2885.4202,-18722.834,-3125.6755
321597,-2363.8455,-18795.809,-3125.6755
321599,-1315.6198,-18898.129,-3125.6755
321600,-789.7788,-18927.398,-3125.6755
321601,-263.32745,-18942.04,-3125.6755
321602,263.32745,-18942.04,-3125.6755
321603,789.7788,-18927.398,-3125.6755
321604,1315.6198,-18898.129,-3125.6755
321606,2363.8455,-18795.809,-3125.6755
321607,2885.4202,-18722.834,-3125.6755
321608,3404.765,-18635.389,-3125.6755
321609,3921.478,-18533.541,-3125.6755
321610,4435.16,-18417.37,-3125.6755
321611,4945.4146,-18286.963,-3125.6755
321612,5451.8467,-18142.424,-3125.6755
321614,6451.682,-17811.4,-3125.6755
321615,6944.312,-17625.172,-3125.6755
321616,7431.575,-17425.322,-3125.6755
321617,7913.0947,-17212.004,-3125.6755
321618,8388.498,-16985.383,-3125.6755
321619,8857.418,-16745.635,-3125.6755
321621,9774.364,-16227.506,-3125.6755
321622,10221.681,-15949.526,-3125.6755
321623,10661.098,-15659.219,-3125.6755
321624,11092.274,-15356.81,-3125.6755
321625,11514.879,-15042.53,-3125.6755
321626,11928.583,-14716.625,-3125.6755
321627,12333.068,-14379.346,-3125.6755
321629,13113.137,-13671.716,-3125.6755
321630,13488.117,-13301.912,-3125.6755
321631,13852.673,-12921.827,-3125.6755
321632,14206.521,-12531.755,-3125.6755
321633,14549.392,-12131.998,-3125.6755
321634,14881.016,-11722.863,-3125.6755
321636,15509.513,-10877.737,-3125.6755
321637,15805.899,-10442.398,-3125.6755
321638,16090.071,-9998.988,-3125.6755
321639,16361.806,-9547.851,-3125.6755
321640,16620.896,-9089.334,-3125.6755
321641,16867.139,-8623.791,-3125.6755
321642,17100.346,-8151.584,-3125.6755
321644,17526.94,-7188.638,-3125.6755
321645,17719.998,-6698.644,-3125.6755
321646,17899.36,-6203.473,-3125.6755
321647,18064.887,-5703.507,-3125.6755
321648,18216.453,-5199.133,-3125.6755
321649,18353.94,-4690.7407,-3125.6755
321651,18586.262,-3663.4753,-3125.6755
321652,18680.916,-3145.3965,-3125.6755
