E,R,evtID,x,y,z
3.8658957000000003,11145.548999999999,7136,-5932.63,8483.952,4129.1313
4.7733455000000005,15148.026000000002,7137,4602.0254,-14198.441,-2586.1772
1.8637502000000001,15851.056999999999,7140,6158.5923,-9864.87,-10770.891000000001
4.2607207,11907.684,7141,-4953.9443,9647.94,-4916.159000000001
8.376084,11899.736,7142,-1819.0643,-2632.6462,-11461.409
1.1713672,15375.812,7144,-10163.4795,-4130.956,-10772.857
4.4585485,5909.9580000000005,7145,-3095.6719,-4251.891,-2695.5222
1.135264,15402.678,7146,14205.451000000001,-5643.1753,-1897.9468
9.310563,17483.26,7147,16430.357,2212.806,5550.783
5.578621,12233.719,7148,8610.482,878.9434,8645.860999999999
5.037714,12472.348999999998,7149,4679.306,6877.746999999999,9293.017
4.3511443,15396.454,7150,-1177.2938,14353.081,-5445.533
7.9884458,16994.521,7151,15885.204,338.5945,6029.8745
8.704477,8387.71,7152,-4554.607,4456.5779999999995,-5454.186
3.3127307999999998,17609.135,7153,14334.374,7045.634,7413.932
2.6653666,6907.670999999999,7154,5233.3237,1333.1536,4307.0806
5.8668528,5633.7095,7156,2603.1885,-2398.0706,4383.0757
9.316152,13365.988000000001,7157,-10539.258999999998,-4939.1636,-6571.0225
4.340216000000001,15655.103000000001,7158,8088.048000000001,9012.833,9921.419
6.447057,15226.931,7159,-9904.798,7696.104,-8632.75
9.095412,16328.9375,7165,-14275.997,-2215.5637,-7610.61
2.5118945,9961.235999999999,7167,2485.9165,-9607.266,864.2275
3.2620454,15330.315,7168,1897.9385,-12059.694,-9272.549
1.1085569,12439.806,7169,1160.4834,8173.5537,-9305.646
2.0623004000000003,12709.987,7171,4064.2124,-8454.91,-8575.572
8.410542,13099.065,7172,4317.1978,-11987.896999999999,-3039.3464
3.5518203,17297.281000000003,7173,5183.456,-16479.488,868.4554400000001
9.396929,10161.75,7177,7927.2485,-1819.461,-6091.7534
7.867882000000001,15755.192,7179,640.78723,1335.1411,15685.436000000002
2.1133075,12367.061000000002,7181,212.28332999999998,9307.05,-8141.1274
8.765179,16297.921,7182,14418.73,7419.9487,1633.0308
9.537998,8271.601,7183,-7939.6597,2150.3562,870.14496
7.8239865,11639.613000000001,7184,5780.705,9711.101999999999,2785.4182
9.065142999999999,7450.8394,7189,6354.3774,-3380.2188,1926.3988
8.366197999999999,13293.127,7193,10496.998,3240.3928,7484.6577
6.1109433,16952.764,7194,4132.9375,-7952.9907,14389.753
7.590105,7574.4517,7195,3785.2825,5347.049,3801.7129999999997
4.581479,12347.491000000002,7196,-9503.476999999999,1843.7472,7664.5337
6.4442,9239.134,7197,5058.5815,3131.0588,7068.863
1.5713376000000001,9833.28,7198,-9464.786,-2639.164,-382.15976
2.57272,14800.952,7199,-14096.752,4310.994000000001,1328.5751
3.4761786,14288.171,7200,-2443.9675,-11548.366000000002,-8050.72
3.230906,17013.178,7202,-339.08615,2326.6619,-16849.922
4.9766607,17071.336,7203,9898.81,12121.729,-6819.6616
1.5594506000000001,14211.608999999999,7204,-1454.059,8382.11,-11384.015
4.357651000000001,10762.878999999999,7205,-2.846396,2516.942,-10464.442
4.170181299999999,17181.342,7206,6835.4966,14262.317,6712.734
1.8393419999999998,15021.671,7207,4370.233,11132.976999999999,9088.921
4.002813300000001,16777.857,7208,-8594.708,13123.255,-5950.437
3.1813877,16157.501,7210,12178.538,10455.384,-1852.8386
8.416025,10849.622,7211,8298.599,-6350.048000000001,2919.665
9.809882,13637.341999999999,7212,-8103.661999999999,1886.6267,-10805.017
3.1095533,17660.537,7213,12100.042,12312.176000000001,3727.4495
4.4015903,16638.525,7214,7926.525,-13800.543,4853.4253
0.64640874,16401.654,7215,8802.135,12525.473999999998,-5886.3574
5.272817,16274.628,7218,-5567.12,-7777.048000000001,13167.695
6.6900773000000004,9080.71,7219,2619.5242,2849.5715,-8214.459
1.2347453000000002,17139.621,7221,1465.628,-14865.751,-8404.046999999999
4.083342,12386.311000000002,7226,6270.562,425.34945999999997,-10673.323
0.7435923000000001,15714.107,7227,-4165.849,-14086.653,5580.776999999999
5.1412945,12683.171999999999,7230,7652.0405,3744.2534,-9396.259
7.849686,12955.896999999999,7231,292.38965,-11987.4795,-4906.1323
6.4416704000000005,14899.348,7233,13653.952,5350.486,-2632.9539
2.1010207999999997,16051.596000000001,7234,4635.745,6895.2246,13733.881000000001
3.2882135000000003,16383.023000000001,7235,-14714.82,7003.628000000001,-1681.2811
9.845191999999999,17003.922,7237,9460.644,4172.090999999999,13499.01
8.781913000000001,17696.918,7239,-14333.645,8069.67,6527.4805
8.828978999999999,16253.075,7240,-5618.2686,-12115.191,9263.889000000001
4.6341815,16247.641000000001,7241,8991.408000000001,13489.123,1088.0978
4.806728,12920.505,7242,-2028.4148,-6363.7837,-11060.163999999999
2.7313994999999998,14571.755,7244,7469.399,1898.9048,12366.822
0.6800782,13134.401000000002,7245,-10981.685,4120.691,-5910.584
9.054182,12482.383999999998,7246,-7731.972,7578.2983,6212.56
10.507408,11530.113000000001,7247,-5044.6597,10051.219000000001,2543.2114
4.4681273,10268.245,7248,8752.001,4233.4644,-3304.1074
0.9216028,15612.608,7249,12060.608,612.1439,-9895.481
7.9345756,15128.821000000002,7250,-917.8266,4343.3345,14462.858
6.83562,7187.2803,7252,-3169.7815,-962.3878,6378.3457
3.5830233,9757.377,7253,-5061.4175,-5266.036999999999,-6469.7227
6.0905569999999996,10347.769,7254,-999.72644,9953.386999999999,-2647.067
7.1362205,13148.801000000001,7255,-12955.364,-2192.3052,-493.24277
5.292408999999999,17124.322,7256,-356.6646,16096.991000000002,5831.130999999999
9.144454,16034.48,7257,11669.905,-9514.89,5512.236
7.522927,12380.213,7259,9929.793,-222.02943,7390.505999999999
1.4357958999999998,10455.109,7261,2210.3943,-7681.1904,6739.643
9.334197,14552.585,7262,-13416.273000000001,-5167.5464,-2253.3984
4.034865,15942.7705,7263,3889.6074,13800.758,-6970.076999999999
6.123602,17620.943,7264,3259.17,-14881.981000000002,-8854.497
2.5913322,11425.87,7265,9813.274,1790.5287,-5571.7285
6.021059999999999,11858.863000000001,7266,7260.7,2944.5513,8901.9375
7.706161,4367.460999999999,7267,-1047.2986,-2162.3748,-3647.1926
4.850437599999999,15860.406,7269,-6398.985,-6713.866999999999,12865.825
2.4901543,13526.999,7270,-12966.216,3821.4058,-503.79467999999997
8.468684,13259.49,7271,-10566.972,-7310.6294,-3272.2929999999997
9.349031,16007.669,7273,-9058.761999999999,-6658.87,11394.9
10.419949,17428.506,7274,8795.094000000001,8451.407,-12448.81
4.324174,16284.05,7275,6193.846,-16.428493,15060.089
7.8812690000000005,13257.281,7277,3995.8315,10272.402,7366.585999999999
9.744374,16582.385,7278,7241.7607,706.16785,-14900.795
7.523799400000001,14172.931999999999,7280,-10659.636999999999,-7871.3735,-5028.481
6.1045837,14419.288,7281,-11236.303,-5230.813,7368.8516
4.097285,14678.125,7286,-13267.166000000001,-5224.4595,3483.485
7.2009286999999995,12914.45,7287,5936.972,3989.3137,10752.71
3.199089,16637.914,7288,-2055.6255,12331.881000000001,-10978.128
4.4018674,16133.551000000001,7290,12556.113000000001,9799.976999999999,-2568.2534
2.7548472999999998,17632.994,7291,13772.833999999999,10519.858999999999,-3250.2468
1.3318795,16386.518,7293,628.3804299999999,-11480.393,11675.773000000001
5.5812902,5989.1343,7294,-2459.1279999999997,-4890.353,2430.405
7.190363400000001,11927.37,7295,-5804.9937,-5702.306,8720.546
5.9946747,17387.648,7297,16371.383,-5857.229,-32.28264
9.216268,13863.937,7298,5096.534000000001,12893.123,-38.250904
2.722207,15424.49,7299,11706.056,9364.679,3631.2478
4.644518,15011.122,7300,-1758.7456,-14869.79,1062.9946
5.6516720000000005,10092.314,7301,61.89487,-8640.895,5214.0109999999995
2.7983623,13281.024,7303,12396.636999999999,4383.197,-1869.9198
6.809203,9575.11,7304,5595.5019999999995,-7582.187,1698.0952
9.228289,16731.4,7305,6388.965,14009.775,-6545.769
6.1603007000000005,12831.473,7307,6790.7705,8082.7519999999995,7293.919
2.4864029999999997,14464.431,7310,10303.1455,-10096.124,1064.5317
4.8194,10821.891000000001,7311,5834.139,1877.2499,8919.197
2.4592445,17617.291,7315,-3920.4809999999998,17072.287,-1880.3617
4.4594765,17195.723,7316,1893.5918,16725.514,3516.301
9.725533500000001,15269.417,7318,-9170.3955,12167.466999999999,-1005.8234
3.9077218,5438.179,7319,-4091.558,2744.0059,-2302.906
3.8342829,17467.668,7320,13146.614,-11466.966999999999,-891.43555
8.720175,4177.2397,7321,-453.64252,-3288.1401,-2536.075
1.6033618,3039.2737,7322,-2930.5429999999997,679.5459,-432.8043
5.1110287,16439.146,7326,-12626.858999999999,-9631.36,4247.923
6.2929583,8824.153,7327,255.11008999999999,-7954.8433,-3810.652
6.597767999999999,14929.831,7328,-5729.946999999999,13773.742,-592.9439
1.4226823,17403.408,7329,-14983.8,1740.3654,-8679.601
7.0124226,16985.143,7330,-6238.5635,-12250.003999999999,9975.610999999999
8.919447,12755.146999999999,7331,-5403.732,-475.6583,-11544.142
4.114243,17099.145,7333,-898.8471,17062.468999999997,-667.0571
4.4515139999999995,17584.73,7334,-7268.87,8062.7065,-13833.98
9.198025,10373.028,7335,-346.44586,4578.1187,-9301.641
10.200953,16212.372,7337,-8102.3135,4129.897,13421.53
4.44171,16406.135,7338,-12997.516000000001,7719.3286,6374.7783
3.6361837,12986.175,7340,-3186.21,5877.89,11132.798999999999
7.912703,10189.982,7342,3043.696,9434.940999999999,2356.5923
8.219933000000001,13338.803,7343,-1649.9075,13177.646,1245.4343
10.460316,12210.56,7344,-6590.223000000001,-537.3232,-10265.379
8.551113,13725.423,7345,-13384.745,3038.9424,25.723228
7.9972367,12909.241000000002,7347,-11208.386,-3888.6409999999996,5089.1140000000005
1.8541138,10524.339,7348,-1768.3884,-5056.4653,-9059.065
2.005735,17405.69,7349,803.32935,16054.196000000002,-6676.4844
0.87398404,12661.783000000001,7350,6993.293000000001,9506.591,-4586.865
2.368852,10882.768,7351,9894.389000000001,-3988.9065,2150.4258
8.425069,17155.146,7352,-5600.308000000001,16023.194,2488.5483
1.5797836,14119.896999999999,7353,3471.603,-1712.8489,-13578.867
0.56989664,15661.143999999998,7355,-9885.190999999999,12029.965,1683.5524
1.0492556999999998,15187.03,7362,13268.553999999998,-6388.108,3712.6059999999998
9.58077,17689.898,7363,10953.33,1356.8911,-13824.468
4.1546307,8011.793000000001,7366,4683.5176,5445.8267,-3549.1492
3.9556968,8467.198,7370,-6731.7583,3890.9304,-3352.2432
1.5287023000000002,11417.627,7371,-11111.383,-1853.3076,-1861.3539
2.2706475,9184.285,7373,-6557.3853,-5661.646,3049.1907
1.6089147,13801.581,7375,-4168.662,12722.226,-3354.2312
2.5243293999999996,16639.18,7376,-4814.779,-2771.2249,-15684.403
9.777928,10082.013,7378,2465.6226,-7055.746999999999,-6766.396
7.543344500000001,9781.771,7380,1724.3252,501.83502000000004,9615.504
9.845361,17114.828,7381,4904.277,4327.402,15815.783000000001
5.4288907,8997.815,7382,-7797.4453,-3252.7703,-3095.159
3.6620545,17494.363,7385,1812.2427,16745.723,4727.5054
3.4611428,15864.302,7386,14161.913,464.144,7134.4844
1.1832957,4226.734,7387,-2618.6274,-2983.692,-1451.0869
8.376445,10222.190999999999,7388,-6821.2119999999995,-4225.0264,6333.515
5.3955317,8410.308,7390,-7029.2793,-1409.1432,-4397.3647
7.75281,15348.423999999999,7392,-4060.0261,-13819.083999999999,-5303.1333
7.7834973,11646.233999999999,7393,7927.8564,-3959.0288,-7557.1140000000005
0.5893683000000001,9518.927,7394,-8185.1206,-1696.4879,4553.6465
5.7395487,14687.53,7395,12261.5625,-8011.67,1091.2227
4.0183599999999995,7994.9277,7396,298.96862999999996,-4770.6484,6408.619000000001
8.028483999999999,11729.337,7399,-10164.704,5154.9644,2771.7266
3.4609504,16828.504,7401,8541.218,1152.8938,-14453.96
9.985707000000001,8577.126,7402,1886.344,-4201.675,7235.6567
3.3683538,15653.04,7403,-5168.6055,-11053.363000000001,-9804.404
4.4849916,17038.02,7404,16130.153999999999,1999.9994,-5110.0146
4.102082299999999,14021.659,7405,2119.36,-3016.1375,-13528.42
6.759622599999999,13628.329,7406,975.00775,13217.098,3176.3237
5.9785900000000005,16703.674,7407,9120.194,-12928.402,-5356.418000000001
9.968471000000001,16606.31,7408,-15537.163,3296.2996,-4847.733
0.55847996,11390.313999999998,7410,5841.0386,-7546.6167,6218.5303
0.9195011999999999,12192.095,7413,2981.93,-11325.146999999999,3390.6182
0.8751952,14456.098999999998,7415,8565.497,-6647.4404,-9561.516
3.8006241000000003,10012.321,7416,-1138.5267,9021.603000000001,-4190.5864
6.476977,5862.6064,7417,-4182.13,3977.6326,1028.7772
4.1405973,17362.621,7418,-7494.109,-10505.61,-11615.983
3.05825,16815.197,7421,5740.478,-11228.021,-11123.367
9.215643,16849.771,7422,-11609.088,-4453.5103,11371.46
9.297934,13512.573999999999,7424,12580.036,-1464.9086,-4710.2446
2.4038801,17021.818,7425,15730.863000000001,3972.1108,5148.259
3.2687867,16664.264,7426,-1010.7976,6149.590999999999,15455.048999999999
7.669658999999999,11017.273000000001,7427,-1339.2051,6773.6016,-8585.171
6.2662062999999995,13880.944,7428,4363.8037,-12209.971000000001,4955.2437
7.8466067,16982.928,7429,1606.7451,9866.51,13729.171999999999
8.923879,16114.319,7431,6175.6304,12923.225,-7383.979
8.015167,16365.38,7432,-11666.315,1032.6213,11430.505
10.391976,14590.955,7434,-11479.285,-8450.627,3115.9087
2.1282827999999996,15453.225,7435,-3448.205,12679.85,-8132.2480000000005
9.972185000000001,14152.582,7436,-12297.249,-2640.0690000000004,6488.705
8.865766,11612.183,7439,-7701.1743,-7158.608,4928.3896
9.166887,16746.955,7443,-6284.715999999999,11652.261,-10256.104
7.0589414,14595.776000000002,7445,-6796.2734,-12389.258,-3654.264
3.6094089,6189.2607,7446,-899.2459,-2988.9712,5344.5635
9.143367,16327.288999999999,7447,1387.5051,-16009.245,2891.238
2.5552337000000005,16448.965,7448,14743.618,-6255.3213,-3750.349
1.326127,14407.322,7449,-11428.573,-3904.2046,-7855.941999999999
8.104807000000001,14117.489,7451,-10878.822,2756.223,-8564.927
7.9720287,1715.2021,7452,1268.8553,384.504,1088.1549
5.2617025,16433.22,7454,-6850.834,-6775.988,-13311.753999999999
5.441031,16362.873,7456,11381.378999999999,6033.6084,-10089.767
4.086111,4388.2197,7457,2870.5366,-2210.6620000000003,2475.7756
6.1110690000000005,14308.098999999998,7460,-8367.138,11085.632,3438.2332
3.3209864999999996,10405.162,7461,1214.2231,5794.4395,8556.725
8.266727000000001,17370.752,7464,-16661.803,-4172.5464,-2591.758
10.46733,12510.163999999999,7465,11925.971000000001,-2694.2329999999997,2648.8765
1.84197,12371.694,7466,-8399.474,2883.3738,8613.583
6.5805473,10387.4375,7468,-1954.6807,-10193.161,-421.3547
10.309963,13563.326000000001,7469,9542.026,9567.116,-1176.3646
4.497987999999999,8113.8804,7471,2223.415,-4612.55,-6294.1133
4.8755875,15061.4375,7472,-13324.292,1214.5839999999998,6916.2793
4.4160113,16891.44,7474,9539.706,-8929.096,10704.485
3.2574897000000003,16787.938000000002,7475,-9069.759,-6030.076,-12775.466
8.904152999999999,14406.885,7478,6100.474,13050.54,161.10272
1.6590737000000002,16061.271,7479,-14196.351,-7411.918000000001,1221.286
4.836759,14509.752,7482,9909.891,-8838.627,-5848.5596
4.956574,16472.31,7483,-6633.2144,15051.671999999999,-885.81024
1.1101805,12266.27,7484,5067.3213,-2326.2188,-10925.765
1.5592823999999998,8054.9136,7485,6350.6807,-4921.460999999999,-574.20074
1.7815803,9823.1045,7488,-5508.84,7928.7954,1811.1534
3.7177347999999997,14514.079,7493,6012.8794,2741.8115,12922.315
8.102025999999999,11025.197,7494,-3231.5774,-529.4339,-10527.658000000001
1.2106649999999999,16804.89,7498,7575.6567,-14199.514,-4836.0693
9.368039,13157.331,7500,-3979.1792,-2.8527259999999997,-12541.191
9.123778,12751.677,7501,6159.8647,4232.4727,-10331.868
5.900471700000001,13650.487,7502,-2938.103,-13239.006000000001,-1559.515
2.2763162,9203.948,7504,1341.8088,5433.3564,-7306.904
10.180582000000001,11816.8545,7505,1114.0739,9479.876,6966.2637
9.927085,13860.531,7507,-8738.535,9123.699,5701.7935
2.8531737,16703.105,7508,-6275.2563,-15321.582,-2205.4575
3.6261343999999998,12593.073999999999,7509,-12217.423999999999,-2969.6414,-708.03467
7.8518987000000005,17347.383,7510,-11912.956,120.2808,-12609.468
10.450284,16110.128,7511,9797.808,4100.57,12112.989
3.0380368,10589.503,7512,4231.0967,8436.023000000001,4803.01
8.516583,13426.383,7515,-125.935616,2493.0989,13192.284
8.274754,13793.103000000001,7516,-9640.416,-5761.04,-8007.651
3.6868453000000003,10821.472,7517,5870.6777,7318.8267,5392.0474
1.3561473999999998,17251.273,7518,-16109.233999999999,-4589.3228,-4127.6055
3.7806983,15042.056999999999,7519,9946.029,9826.002,5548.8438
6.9811897,17680.387,7520,-15832.838,-6648.896,-4208.269
9.723561,10104.104,7523,6160.8184,4105.1484,6876.406999999999
2.4598615,13585.933,7528,-9179.298,8216.972,5727.0786
7.6136193,10979.969,7530,-3725.9766,9148.063,-4794.7617
8.004116999999999,15298.447,7531,4997.307,5119.563,13522.555
1.172043,14908.319,7532,679.1366,-5000.8096,-14028.139
6.255158,13574.712,7533,13319.368999999999,2350.855,1157.8856
5.445694400000001,15988.875,7534,-3790.5890000000004,-15117.764,-3567.7422
1.8588418000000002,17179.352,7536,-7154.721,-6223.7344,14324.986
3.3099825,7460.895,7537,2817.1133,-2798.1296,-6316.589
8.808825500000001,17527.42,7539,-2285.9705,10957.81,-13487.446000000002
2.4791214,12955.501,7540,-1538.8473,-935.66034,12829.711000000001
8.641492,15864.676000000001,7542,8059.8647,7498.61,-11423.544
2.7073370999999997,17687.643,7543,-4716.259,10343.988000000001,-13550.332
5.426897,13465.171,7544,1111.0144,13299.197,1791.0426
4.3901677,12912.426000000001,7546,-12380.715,-3552.76,-909.1371
7.2675285,10612.01,7547,6677.6787,-7484.8545,3464.147
1.4942485,16302.094,7548,-4035.7864,-317.21173,-15791.455
2.8125202999999996,13981.223,7549,4752.6733,-5983.8584,-11708.122
0.9339976000000001,9483.789,7550,984.5682,-5533.5986,-7638.8594
3.7957040999999996,16587.758,7551,15557.763,-5511.4033,1653.5248
9.126851,6177.8647,7552,-3110.0896,-1122.7798,-5218.498
6.0441856,13535.438999999998,7553,3540.7878,165.89488,13063.056
6.297844400000001,5434.923000000001,7554,-2142.4753,-4083.8228,-2875.8616
9.282468,16806.615,7556,6008.9443,-6719.938,14184.405
2.050256,16993.816000000003,7557,1029.7328,6150.815,15808.128999999999
8.455978,15854.565,7558,2785.3071,4015.6846,-15082.559
6.039739,17170.88,7559,15415.598,3697.327,-6597.597
1.7948137999999998,17140.629,7560,12825.061000000002,-1118.2137,-11316.74
7.985761999999999,10993.287,7561,10324.368,2870.8784,2453.1284
2.921393,5786.9956,7562,3803.9475,3432.1290000000004,-2690.6865
3.2276924,6705.6235,7563,-5260.893,-3867.2583,1527.319
5.0329685,14224.823999999999,7564,7986.985,8856.208,7753.791
6.717314200000001,12658.89,7567,6275.297,-1274.2444,-10919.91
4.822675,14785.396999999999,7570,-8273.681999999999,-9070.442,8239.007
9.133115,13504.511999999999,7571,-613.90155,-123.60616999999999,-13489.983999999999
6.105063400000001,17678.762,7572,11459.909,-13435.476999999999,-834.8989999999999
5.2685914,16997.16,7573,8834.431,-14412.0625,-1774.4720000000002
4.737295,9615.457,7574,-4718.238,8226.421999999999,1587.8379
0.6111251999999999,9683.646999999999,7575,-6900.0713,-5419.0503,4098.284000000001
5.712164,13024.833999999999,7576,-9800.238000000001,6278.6577,5846.374
2.3609948,13777.28,7577,7937.7207,-5728.3433,-9694.953000000001
10.35485,12312.541000000001,7578,8724.55,-701.38025,-8659.617
4.5462203,16647.186,7579,12028.053,4557.3820000000005,10568.112
8.1643,3797.8271,7580,-2481.8865,-997.0193,2696.235
1.1847037,11080.844,7583,3758.9983,9804.71,-3538.7412
6.144527,10394.334,7585,-7808.253000000001,552.2008,6838.745
6.7781944,16295.28,7586,6105.228,-11692.826000000001,9567.663
4.353518,5535.955,7587,-1338.8695,3790.72,3805.873
1.2855911,14031.6,7588,6524.83,552.627,12409.955
8.298665,17586.588,7589,2327.2969,12717.673999999999,-11921.936000000002
7.357338,13046.828000000001,7590,5026.151,11973.673999999999,1260.4259
2.881184,7624.8203,7591,129.36858999999998,-5169.737,5603.1216
5.5899567999999995,10783.555,7595,-9224.323,3704.8237,-4179.8564
5.062085,15189.705,7598,4594.1885,-11271.58,-9086.916
0.95313543,12016.284,7599,-5421.3354,-2431.6304,-10444.49
7.7910438,8566.165,7601,7680.6357,-2720.741,-2642.8367
3.0385916,15100.368,7602,-12866.503,-2811.5808,-7387.0996
9.662339,16946.041,7606,16720.646,1410.8818,2365.9397
5.097703500000001,17418.76,7607,-11267.215,11045.837,7379.198
7.426800999999999,12122.941,7609,2402.1577,-1886.1329,11731.916000000001
3.3931489999999997,15817.219,7610,-6331.619000000001,-7026.9204,-12677.437
7.0581303,14182.31,7611,-13427.819,3887.548,-2391.346
6.596553,9309.466999999999,7612,-1278.0508,2335.8613,8920.565999999999
9.213589,14893.758,7613,11599.669,6635.3057,6576.0483
3.6319837999999995,14271.356000000002,7614,8145.5244,-4552.0117,10798.205
1.8157041,12904.002,7616,11765.671999999999,-5298.4175,94.937325
4.587118,16129.856000000002,7618,-5065.3125,11973.961000000001,9546.681999999999
0.6905299,17663.645,7619,8512.256,-3175.3962,-15148.025
1.2011981000000003,17615.593999999997,7620,8749.222,-14187.778999999999,5697.9995
5.509486,12472.7705,7622,10389.993,-6685.045,-1711.203
5.745989,14262.78,7623,12293.228000000001,2809.205,-6664.2197
4.910806,9372.988000000001,7625,6233.8877,-6961.3730000000005,-728.5838
2.4644299,17283.22,7626,-2144.1675,10362.544,13664.916000000001
9.868936,14344.008,7627,7390.575,-48.234703,-12293.396999999999
7.5669937,12351.276000000002,7628,7196.0815,7603.8506,-6553.7695
0.9475779000000001,6530.218000000001,7629,-4949.891,2108.4683,-3700.9028
6.2088876,16490.066000000003,7630,9426.641,-12771.923999999999,4465.2744
1.9581275000000002,16710.432,7631,-2920.0688,-16452.26,-186.761
0.92908317,15042.188,7632,14374.1875,-928.9843,4334.417
7.6598679999999995,9504.056,7637,-1514.1835,-9223.95,-1718.4479
5.9411190000000005,15225.809,7638,-9054.567,-12189.878,-1116.6671
4.8048244,4179.325,7639,919.0968,-3649.9153,1816.6284
5.968522,15771.104,7640,3192.4536,14951.258999999998,3872.4429
9.449324,3890.0928,7641,-2799.4190000000003,2147.592,1638.2686
1.2383336,8999.344000000001,7642,-6670.8467,-115.61769,6039.423000000001
9.568344,15962.641000000001,7643,15292.993,3219.086,3250.8076
6.4287686,16310.392,7644,-10851.628,-8544.625,8675.277
8.1364565,10473.558,7645,5023.9395,2843.4758,-8738.998
0.8725923000000001,16899.45,7646,2892.5354,-16130.661,-4126.305
0.7319247,10955.219,7648,3320.1763,671.3844,-10418.373
9.72071,17494.328,7649,2764.0278,-9582.714,-14373.003999999999
9.521018,14757.469,7651,28.531478999999997,-5506.1157,-13691.777
5.7169504,15427.139,7653,3699.357,14056.712,-5169.1597
5.473828299999999,11717.546999999999,7654,6576.7,-8974.237,-3675.7297
1.8816131,17313.754,7655,7987.194,-7011.2305,-13667.972
6.773828999999999,11919.101999999999,7656,-93.54494,-4230.465999999999,11142.684
6.709192999999999,11502.296999999999,7658,2324.1636,8416.851999999999,-7487.1694
4.720805,4806.148,7659,2529.5156,-2650.2795,3110.728
6.5527644,12794.328000000001,7660,-5660.276999999999,6862.0234,-9196.126
3.2838328000000003,11720.573,7661,-7643.128000000001,-3233.6704,8276.341
2.689031,17384.738,7662,-2588.8066,-6984.2056,-15708.216999999999
7.694019,16288.999,7663,-7103.911999999999,1704.4763,-14558.868999999999
4.3628874,8170.693,7665,-291.936,-976.8898300000001,8106.829000000001
9.68701,17493.447,7666,2815.5562,14170.412,9863.709
10.072606,8850.126,7667,7534.6104,-2682.0603,-3789.5820000000003
2.3039715,8720.368,7668,-3654.1543,7861.4546,-943.1365
8.173192,13237.671999999999,7670,-12550.435,-4164.8047,-613.96094
3.8702523999999996,14370.153999999999,7672,13042.665,5589.3384,-2269.2537
8.357257,7228.1797,7673,3830.5759999999996,-5966.9259999999995,-1403.235
6.8929186,9593.713,7677,-8798.212,-183.21379,-3820.6323
0.9321081,16042.223,7678,8875.721,1226.3494,13306.786
10.157563,16393.172,7681,-9401.907,13218.907,-2366.5815
2.5726032,9625.346,7682,-8569.146999999999,-1667.2811,-4054.2776
10.032589,13398.587,7683,6083.8687,2035.0338,11762.964
4.3604007000000005,14999.601,7684,-11163.375,-9723.926,2410.8806
3.0883265,16847.393,7685,-16403.244,3619.9954,-1289.9056
3.2125645,9352.595,7686,-98.51189000000001,5375.2046,-7653.0063
1.994589,12605.771999999999,7689,1062.4442,919.52936,-12527.218
6.014610299999999,10839.665,7690,-10673.886,-1816.4078,-516.8702400000001
6.8245059999999995,12596.934,7691,-6565.4077,6052.8325,8884.896
2.5696142,17527.826,7692,185.00519,11473.48,13249.518
3.3775187000000004,14474.408000000001,7693,-19.492222,9971.362,-10491.903999999999
2.8682196,14170.377,7695,3473.1938,11057.731000000002,8152.4897
2.5891817,13083.006000000001,7697,-11834.747,4.72008,-5577.0767
6.717464,14246.796999999999,7698,-7836.8643,9415.66,7273.246999999999
1.9554894,8363.667,7699,-7878.441999999999,2552.198,-1169.3463
8.938748,16704.357,7701,-15661.077,-5744.1177,-878.26044
9.655194999999999,7429.3677,7702,-4419.839,3821.3025,4588.9185
6.4463606,10751.588,7703,1107.3514,-8.271217,10694.407
1.8994593999999998,15836.938999999998,7704,276.06032999999996,15545.153,-3013.4111
5.9477835,13538.043,7705,9591.173,3481.062,8897.765
0.591368,13109.126,7706,4784.758,11289.633999999998,-4636.7495
3.4208937000000006,13205.315,7707,10672.89,6141.566999999999,4769.7935
6.9356922999999995,15573.636999999999,7709,-9651.884,-2488.2058,11966.124
8.337351,15466.503999999999,7710,-5984.0654,9694.286,-10460.617
6.512258,13993.091,7711,-512.34705,4081.7065,-13374.743
8.635249,15164.857,7713,-3981.9033,8714.146999999999,11755.04
5.2615376,11894.885,7714,-7562.3423,-8848.025,-2451.8796
2.8554169999999996,16983.89,7716,-6784.814,10213.2295,-11751.971000000001
4.121529600000001,11584.17,7717,8771.086,-7550.2944,504.08426
7.563267999999999,11556.691,7718,-6517.2974,-3261.1025,-8969.234
7.431517599999999,11039.021999999999,7720,2803.1282,10598.202,1296.3773
6.103455,5445.7197,7722,1143.6646,-625.87585,5287.36
1.2141833999999998,6105.482,7723,-5985.901,-80.32365,1199.7693
8.870596,16311.333999999999,7725,4252.085,4346.514,15135.627
8.144075,15848.333,7727,-7156.9556,4789.5034,-13304.447
0.90861076,15257.035,7728,-5686.2954,-11515.07,-8236.889000000001
5.079619,16542.422,7730,-13482.633,9437.423,1674.9355
9.8630295,17690.63,7731,1078.647,13780.32,-11040.73
7.967456299999999,15696.196000000002,7734,14766.552,-2228.093,4832.7153
10.510699,15185.916000000001,7735,-13663.063,5355.1406,-3905.7908
3.8929236000000005,9855.228000000001,7736,3567.3445,6158.934,-6816.678000000001
8.366479,14056.31,7738,-9691.716999999999,7419.765,-6971.195
7.5578732,6068.4478,7740,-3376.8005,5023.967000000001,427.82214000000005
7.882613,13401.264,7741,5478.47,-10812.688,5715.4175
3.0610971,15955.15,7742,-8363.081,13322.572,-2671.0964
10.016199,17623.02,7743,9973.277,-1694.2196,-14430.322
